x, y, z, T
0.905512,0.96063,0.0282503,0.0282503
0.905512,0.968504,0.022621,0.022621
0.905512,0.976378,0.0169779,0.0169779
0.905512,0.984252,0.0113244,0.0113244
0.905512,0.992126,0.00566391,0.00566391
0.905512,1,0,0
0.913386,0,0,0
0.913386,0.00787402,0.00520427,0.00520427
0.913386,0.015748,0.0104054,0.0104054
0.913386,0.023622,0.0156001,0.0156001
0.913386,0.0314961,0.0207853,0.0207853
0.913386,0.0393701,0.0259578,0.0259578
0.913386,0.0472441,0.0311144,0.0311144
0.913386,0.0551181,0.036252,0.036252
0.913386,0.0629921,0.0413674,0.0413674
0.913386,0.0708661,0.0464575,0.0464575
0.913386,0.0787402,0.0515193,0.0515193
0.913386,0.0866142,0.0565494,0.0565494
0.913386,0.0944882,0.061545,0.061545
0.913386,0.102362,0.0665029,0.0665029
0.913386,0.110236,0.0714202,0.0714202
0.913386,0.11811,0.0762937,0.0762937
0.913386,0.125984,0.0811205,0.0811205
0.913386,0.133858,0.0858977,0.0858977
0.913386,0.141732,0.0906224,0.0906224
0.913386,0.149606,0.0952916,0.0952916
0.913386,0.15748,0.0999024,0.0999024
0.913386,0.165354,0.104452,0.104452
0.913386,0.173228,0.108938,0.108938
0.913386,0.181102,0.113357,0.113357
0.913386,0.188976,0.117707,0.117707
0.913386,0.19685,0.121985,0.121985
0.913386,0.204724,0.126188,0.126188
0.913386,0.212598,0.130314,0.130314
0.913386,0.220472,0.13436,0.13436
0.913386,0.228346,0.138324,0.138324
0.913386,0.23622,0.142203,0.142203
0.913386,0.244094,0.145996,0.145996
0.913386,0.251969,0.149699,0.149699
0.913386,0.259843,0.15331,0.15331
0.913386,0.267717,0.156828,0.156828
0.913386,0.275591,0.160249,0.160249
0.913386,0.283465,0.163573,0.163573
0.913386,0.291339,0.166796,0.166796
0.913386,0.299213,0.169917,0.169917
0.913386,0.307087,0.172935,0.172935
0.913386,0.314961,0.175846,0.175846
0.913386,0.322835,0.17865,0.17865
0.913386,0.330709,0.181345,0.181345
0.913386,0.338583,0.183929,0.183929
0.913386,0.346457,0.1864,0.1864
0.913386,0.354331,0.188757,0.188757
0.913386,0.362205,0.190998,0.190998
0.913386,0.370079,0.193123,0.193123
0.913386,0.377953,0.195129,0.195129
0.913386,0.385827,0.197016,0.197016
0.913386,0.393701,0.198782,0.198782
0.913386,0.401575,0.200427,0.200427
0.913386,0.409449,0.201949,0.201949
0.913386,0.417323,0.203348,0.203348
0.913386,0.425197,0.204622,0.204622
0.913386,0.433071,0.20577,0.20577
0.913386,0.440945,0.206793,0.206793
0.913386,0.448819,0.207689,0.207689
0.913386,0.456693,0.208458,0.208458
0.913386,0.464567,0.2091,0.2091
0.913386,0.472441,0.209613,0.209613
0.913386,0.480315,0.209999,0.209999
0.913386,0.488189,0.210255,0.210255
0.913386,0.496063,0.210383,0.210383
0.913386,0.503937,0.210382,0.210382
0.913386,0.511811,0.210253,0.210253
0.913386,0.519685,0.209994,0.209994
0.913386,0.527559,0.209607,0.209607
0.913386,0.535433,0.209092,0.209092
0.913386,0.543307,0.208449,0.208449
0.913386,0.551181,0.207678,0.207678
0.913386,0.559055,0.20678,0.20678
0.913386,0.566929,0.205755,0.205755
0.913386,0.574803,0.204604,0.204604
0.913386,0.582677,0.203329,0.203329
0.913386,0.590551,0.201928,0.201928
0.913386,0.598425,0.200404,0.200404
0.913386,0.606299,0.198758,0.198758
0.913386,0.614173,0.196991,0.196991
0.913386,0.622047,0.195103,0.195103
0.913386,0.629921,0.193097,0.193097
0.913386,0.637795,0.190972,0.190972
0.913386,0.645669,0.188731,0.188731
0.913386,0.653543,0.186375,0.186375
0.913386,0.661417,0.183906,0.183906
0.913386,0.669291,0.181324,0.181324
0.913386,0.677165,0.17863,0.17863
0.913386,0.685039,0.175828,0.175828
0.913386,0.692913,0.172917,0.172917
0.913386,0.700787,0.169901,0.169901
0.913386,0.708661,0.166781,0.166781
0.913386,0.716535,0.163558,0.163558
0.913386,0.724409,0.160236,0.160236
0.913386,0.732283,0.156815,0.156815
0.913386,0.740157,0.153299,0.153299
0.913386,0.748031,0.149688,0.149688
0.913386,0.755906,0.145986,0.145986
0.913386,0.76378,0.142194,0.142194
0.913386,0.771654,0.138316,0.138316
0.913386,0.779528,0.134352,0.134352
0.913386,0.787402,0.130307,0.130307
0.913386,0.795276,0.126181,0.126181
0.913386,0.80315,0.121978,0.121978
0.913386,0.811024,0.117701,0.117701
0.913386,0.818898,0.113352,0.113352
0.913386,0.826772,0.108933,0.108933
0.913386,0.834646,0.104447,0.104447
0.913386,0.84252,0.0998979,0.0998979
0.913386,0.850394,0.0952875,0.0952875
0.913386,0.858268,0.0906186,0.0906186
0.913386,0.866142,0.0858943,0.0858943
0.913386,0.874016,0.0811174,0.0811174
0.913386,0.88189,0.0762909,0.0762909
0.913386,0.889764,0.0714176,0.0714176
0.913386,0.897638,0.0665006,0.0665006
0.913386,0.905512,0.0615429,0.0615429
0.913386,0.913386,0.0565476,0.0565476
0.913386,0.92126,0.0515177,0.0515177
0.913386,0.929134,0.0464562,0.0464562
0.913386,0.937008,0.0413663,0.0413663
0.913386,0.944882,0.0362511,0.0362511
0.913386,0.952756,0.0311137,0.0311137
0.913386,0.96063,0.0259572,0.0259572
0.913386,0.968504,0.0207849,0.0207849
0.913386,0.976378,0.0155998,0.0155998
0.913386,0.984252,0.0104052,0.0104052
0.913386,0.992126,0.00520418,0.00520418
0.913386,1,0,0
0.92126,0,0,0
0.92126,0.00787402,0.00474134,0.00474134
0.92126,0.015748,0.00947979,0.00947979
0.92126,0.023622,0.0142125,0.0142125
0.92126,0.0314961,0.0189364,0.0189364
0.92126,0.0393701,0.0236488,0.0236488
0.92126,0.0472441,0.0283467,0.0283467
0.92126,0.0551181,0.0330273,0.0330273
0.92126,0.0629921,0.0376877,0.0376877
0.92126,0.0708661,0.0423251,0.0423251
0.92126,0.0787402,0.0469366,0.0469366
0.92126,0.0866142,0.0515193,0.0515193
0.92126,0.0944882,0.0560705,0.0560705
0.92126,0.102362,0.0605874,0.0605874
0.92126,0.110236,0.0650673,0.0650673
0.92126,0.11811,0.0695073,0.0695073
0.92126,0.125984,0.0739048,0.0739048
0.92126,0.133858,0.078257,0.078257
0.92126,0.141732,0.0825614,0.0825614
0.92126,0.149606,0.0868153,0.0868153
0.92126,0.15748,0.091016,0.091016
0.92126,0.165354,0.095161,0.095161
0.92126,0.173228,0.0992479,0.0992479
0.92126,0.181102,0.103274,0.103274
0.92126,0.188976,0.107237,0.107237
0.92126,0.19685,0.111134,0.111134
0.92126,0.204724,0.114963,0.114963
0.92126,0.212598,0.118722,0.118722
0.92126,0.220472,0.122409,0.122409
0.92126,0.228346,0.12602,0.12602
0.92126,0.23622,0.129554,0.129554
0.92126,0.244094,0.133009,0.133009
0.92126,0.251969,0.136383,0.136383
0.92126,0.259843,0.139673,0.139673
0.92126,0.267717,0.142878,0.142878
0.92126,0.275591,0.145995,0.145995
0.92126,0.283465,0.149023,0.149023
0.92126,0.291339,0.151959,0.151959
0.92126,0.299213,0.154803,0.154803
0.92126,0.307087,0.157552,0.157552
0.92126,0.314961,0.160205,0.160205
0.92126,0.322835,0.162759,0.162759
0.92126,0.330709,0.165214,0.165214
0.92126,0.338583,0.167568,0.167568
0.92126,0.346457,0.169819,0.169819
0.92126,0.354331,0.171966,0.171966
0.92126,0.362205,0.174009,0.174009
0.92126,0.370079,0.175944,0.175944
0.92126,0.377953,0.177772,0.177772
0.92126,0.385827,0.179491,0.179491
0.92126,0.393701,0.1811,0.1811
0.92126,0.401575,0.182599,0.182599
0.92126,0.409449,0.183986,0.183986
0.92126,0.417323,0.18526,0.18526
0.92126,0.425197,0.18642,0.18642
0.92126,0.433071,0.187467,0.187467
0.92126,0.440945,0.188399,0.188399
0.92126,0.448819,0.189215,0.189215
0.92126,0.456693,0.189916,0.189916
0.92126,0.464567,0.1905,0.1905
0.92126,0.472441,0.190968,0.190968
0.92126,0.480315,0.191319,0.191319
0.92126,0.488189,0.191553,0.191553
0.92126,0.496063,0.191669,0.191669
0.92126,0.503937,0.191669,0.191669
0.92126,0.511811,0.19155,0.19155
0.92126,0.519685,0.191315,0.191315
0.92126,0.527559,0.190962,0.190962
0.92126,0.535433,0.190493,0.190493
0.92126,0.543307,0.189907,0.189907
0.92126,0.551181,0.189205,0.189205
0.92126,0.559055,0.188386,0.188386
0.92126,0.566929,0.187453,0.187453
0.92126,0.574803,0.186405,0.186405
0.92126,0.582677,0.185242,0.185242
0.92126,0.590551,0.183966,0.183966
0.92126,0.598425,0.182578,0.182578
0.92126,0.606299,0.181078,0.181078
0.92126,0.614173,0.179468,0.179468
0.92126,0.622047,0.177749,0.177749
0.92126,0.629921,0.175921,0.175921
0.92126,0.637795,0.173985,0.173985
0.92126,0.645669,0.171944,0.171944
0.92126,0.653543,0.169797,0.169797
0.92126,0.661417,0.167547,0.167547
0.92126,0.669291,0.165195,0.165195
0.92126,0.677165,0.162741,0.162741
0.92126,0.685039,0.160188,0.160188
0.92126,0.692913,0.157536,0.157536
0.92126,0.700787,0.154788,0.154788
0.92126,0.708661,0.151945,0.151945
0.92126,0.716535,0.14901,0.14901
0.92126,0.724409,0.145983,0.145983
0.92126,0.732283,0.142866,0.142866
0.92126,0.740157,0.139662,0.139662
0.92126,0.748031,0.136373,0.136373
0.92126,0.755906,0.133,0.133
0.92126,0.76378,0.129546,0.129546
0.92126,0.771654,0.126012,0.126012
0.92126,0.779528,0.122401,0.122401
0.92126,0.787402,0.118716,0.118716
0.92126,0.795276,0.114957,0.114957
0.92126,0.80315,0.111128,0.111128
0.92126,0.811024,0.107231,0.107231
0.92126,0.818898,0.103269,0.103269
0.92126,0.826772,0.0992431,0.0992431
0.92126,0.834646,0.0951566,0.0951566
0.92126,0.84252,0.0910119,0.0910119
0.92126,0.850394,0.0868115,0.0868115
0.92126,0.858268,0.082558,0.082558
0.92126,0.866142,0.0782539,0.0782539
0.92126,0.874016,0.0739019,0.0739019
0.92126,0.88189,0.0695047,0.0695047
0.92126,0.889764,0.0650649,0.0650649
0.92126,0.897638,0.0605853,0.0605853
0.92126,0.905512,0.0560686,0.0560686
0.92126,0.913386,0.0515176,0.0515176
0.92126,0.92126,0.0469351,0.0469351
0.92126,0.929134,0.0423239,0.0423239
0.92126,0.937008,0.0376867,0.0376867
0.92126,0.944882,0.0330265,0.0330265
0.92126,0.952756,0.0283461,0.0283461
0.92126,0.96063,0.0236483,0.0236483
0.92126,0.968504,0.018936,0.018936
0.92126,0.976378,0.0142122,0.0142122
0.92126,0.984252,0.00947962,0.00947962
0.92126,0.992126,0.00474126,0.00474126
0.92126,1,0,0
0.929134,0,0,0
0.929134,0.00787402,0.00427552,0.00427552
0.929134,0.015748,0.00854842,0.00854842
0.929134,0.023622,0.0128161,0.0128161
0.929134,0.0314961,0.017076,0.017076
0.929134,0.0393701,0.0213254,0.0213254
0.929134,0.0472441,0.0255617,0.0255617
0.929134,0.0551181,0.0297825,0.0297825
0.929134,0.0629921,0.033985,0.033985
0.929134,0.0708661,0.0381667,0.0381667
0.929134,0.0787402,0.0423251,0.0423251
0.929134,0.0866142,0.0464576,0.0464576
0.929134,0.0944882,0.0505617,0.0505617
0.929134,0.102362,0.0546348,0.0546348
0.929134,0.110236,0.0586745,0.0586745
0.929134,0.11811,0.0626783,0.0626783
0.929134,0.125984,0.0666438,0.0666438
0.929134,0.133858,0.0705684,0.0705684
0.929134,0.141732,0.0744499,0.0744499
0.929134,0.149606,0.0782859,0.0782859
0.929134,0.15748,0.0820739,0.0820739
0.929134,0.165354,0.0858117,0.0858117
0.929134,0.173228,0.089497,0.089497
0.929134,0.181102,0.0931275,0.0931275
0.929134,0.188976,0.096701,0.096701
0.929134,0.19685,0.100215,0.100215
0.929134,0.204724,0.103668,0.103668
0.929134,0.212598,0.107058,0.107058
0.929134,0.220472,0.110382,0.110382
0.929134,0.228346,0.113639,0.113639
0.929134,0.23622,0.116826,0.116826
0.929134,0.244094,0.119941,0.119941
0.929134,0.251969,0.122983,0.122983
0.929134,0.259843,0.12595,0.12595
0.929134,0.267717,0.12884,0.12884
0.929134,0.275591,0.131651,0.131651
0.929134,0.283465,0.134382,0.134382
0.929134,0.291339,0.13703,0.13703
0.929134,0.299213,0.139594,0.139594
0.929134,0.307087,0.142073,0.142073
0.929134,0.314961,0.144465,0.144465
0.929134,0.322835,0.146768,0.146768
0.929134,0.330709,0.148982,0.148982
0.929134,0.338583,0.151105,0.151105
0.929134,0.346457,0.153135,0.153135
0.929134,0.354331,0.155071,0.155071
0.929134,0.362205,0.156913,0.156913
0.929134,0.370079,0.158658,0.158658
0.929134,0.377953,0.160306,0.160306
0.929134,0.385827,0.161857,0.161857
0.929134,0.393701,0.163308,0.163308
0.929134,0.401575,0.164659,0.164659
0.929134,0.409449,0.165909,0.165909
0.929134,0.417323,0.167058,0.167058
0.929134,0.425197,0.168105,0.168105
0.929134,0.433071,0.169049,0.169049
0.929134,0.440945,0.169889,0.169889
0.929134,0.448819,0.170625,0.170625
0.929134,0.456693,0.171257,0.171257
0.929134,0.464567,0.171784,0.171784
0.929134,0.472441,0.172206,0.172206
0.929134,0.480315,0.172522,0.172522
0.929134,0.488189,0.172733,0.172733
0.929134,0.496063,0.172838,0.172838
0.929134,0.503937,0.172838,0.172838
0.929134,0.511811,0.172731,0.172731
0.929134,0.519685,0.172519,0.172519
0.929134,0.527559,0.172201,0.172201
0.929134,0.535433,0.171777,0.171777
0.929134,0.543307,0.171249,0.171249
0.929134,0.551181,0.170616,0.170616
0.929134,0.559055,0.169878,0.169878
0.929134,0.566929,0.169036,0.169036
0.929134,0.574803,0.168091,0.168091
0.929134,0.582677,0.167043,0.167043
0.929134,0.590551,0.165892,0.165892
0.929134,0.598425,0.16464,0.16464
0.929134,0.606299,0.163288,0.163288
0.929134,0.614173,0.161836,0.161836
0.929134,0.622047,0.160285,0.160285
0.929134,0.629921,0.158637,0.158637
0.929134,0.637795,0.156891,0.156891
0.929134,0.645669,0.155051,0.155051
0.929134,0.653543,0.153115,0.153115
0.929134,0.661417,0.151086,0.151086
0.929134,0.669291,0.148965,0.148965
0.929134,0.677165,0.146752,0.146752
0.929134,0.685039,0.144449,0.144449
0.929134,0.692913,0.142059,0.142059
0.929134,0.700787,0.139581,0.139581
0.929134,0.708661,0.137017,0.137017
0.929134,0.716535,0.13437,0.13437
0.929134,0.724409,0.13164,0.13164
0.929134,0.732283,0.12883,0.12883
0.929134,0.740157,0.125941,0.125941
0.929134,0.748031,0.122975,0.122975
0.929134,0.755906,0.119933,0.119933
0.929134,0.76378,0.116818,0.116818
0.929134,0.771654,0.113632,0.113632
0.929134,0.779528,0.110376,0.110376
0.929134,0.787402,0.107052,0.107052
0.929134,0.795276,0.103663,0.103663
0.929134,0.80315,0.10021,0.10021
0.929134,0.811024,0.0966962,0.0966962
0.929134,0.818898,0.0931229,0.0931229
0.929134,0.826772,0.0894927,0.0894927
0.929134,0.834646,0.0858076,0.0858076
0.929134,0.84252,0.0820702,0.0820702
0.929134,0.850394,0.0782825,0.0782825
0.929134,0.858268,0.0744468,0.0744468
0.929134,0.866142,0.0705656,0.0705656
0.929134,0.874016,0.0666412,0.0666412
0.929134,0.88189,0.062676,0.062676
0.929134,0.889764,0.0586724,0.0586724
0.929134,0.897638,0.0546329,0.0546329
0.929134,0.905512,0.05056,0.05056
0.929134,0.913386,0.0464561,0.0464561
0.929134,0.92126,0.0423238,0.0423238
0.929134,0.929134,0.0381657,0.0381657
0.929134,0.937008,0.0339841,0.0339841
0.929134,0.944882,0.0297817,0.0297817
0.929134,0.952756,0.0255611,0.0255611
0.929134,0.96063,0.0213249,0.0213249
0.929134,0.968504,0.0170756,0.0170756
0.929134,0.976378,0.0128159,0.0128159
0.929134,0.984252,0.00854827,0.00854827
0.929134,0.992126,0.00427544,0.00427544
0.929134,1,0,0
0.937008,0,0,0
0.937008,0.00787402,0.00380707,0.00380707
0.937008,0.015748,0.00761182,0.00761182
0.937008,0.023622,0.0114119,0.0114119
0.937008,0.0314961,0.0152051,0.0152051
0.937008,0.0393701,0.0189889,0.0189889
0.937008,0.0472441,0.0227611,0.0227611
0.937008,0.0551181,0.0265194,0.0265194
0.937008,0.0629921,0.0302615,0.0302615
0.937008,0.0708661,0.033985,0.033985
0.937008,0.0787402,0.0376878,0.0376878
0.937008,0.0866142,0.0413675,0.0413675
0.937008,0.0944882,0.045022,0.045022
0.937008,0.102362,0.0486488,0.0486488
0.937008,0.110236,0.0522459,0.0522459
0.937008,0.11811,0.055811,0.055811
0.937008,0.125984,0.059342,0.059342
0.937008,0.133858,0.0628367,0.0628367
0.937008,0.141732,0.0662929,0.0662929
0.937008,0.149606,0.0697085,0.0697085
0.937008,0.15748,0.0730815,0.0730815
0.937008,0.165354,0.0764098,0.0764098
0.937008,0.173228,0.0796913,0.0796913
0.937008,0.181102,0.0829241,0.0829241
0.937008,0.188976,0.0861061,0.0861061
0.937008,0.19685,0.0892354,0.0892354
0.937008,0.204724,0.0923101,0.0923101
0.937008,0.212598,0.0953284,0.0953284
0.937008,0.220472,0.0982883,0.0982883
0.937008,0.228346,0.101188,0.101188
0.937008,0.23622,0.104026,0.104026
0.937008,0.244094,0.1068,0.1068
0.937008,0.251969,0.109509,0.109509
0.937008,0.259843,0.112151,0.112151
0.937008,0.267717,0.114724,0.114724
0.937008,0.275591,0.117227,0.117227
0.937008,0.283465,0.119658,0.119658
0.937008,0.291339,0.122016,0.122016
0.937008,0.299213,0.1243,0.1243
0.937008,0.307087,0.126507,0.126507
0.937008,0.314961,0.128637,0.128637
0.937008,0.322835,0.130688,0.130688
0.937008,0.330709,0.132659,0.132659
0.937008,0.338583,0.134549,0.134549
0.937008,0.346457,0.136357,0.136357
0.937008,0.354331,0.138081,0.138081
0.937008,0.362205,0.139721,0.139721
0.937008,0.370079,0.141275,0.141275
0.937008,0.377953,0.142743,0.142743
0.937008,0.385827,0.144123,0.144123
0.937008,0.393701,0.145415,0.145415
0.937008,0.401575,0.146618,0.146618
0.937008,0.409449,0.147732,0.147732
0.937008,0.417323,0.148755,0.148755
0.937008,0.425197,0.149687,0.149687
0.937008,0.433071,0.150527,0.150527
0.937008,0.440945,0.151275,0.151275
0.937008,0.448819,0.151931,0.151931
0.937008,0.456693,0.152493,0.152493
0.937008,0.464567,0.152963,0.152963
0.937008,0.472441,0.153338,0.153338
0.937008,0.480315,0.15362,0.15362
0.937008,0.488189,0.153808,0.153808
0.937008,0.496063,0.153901,0.153901
0.937008,0.503937,0.153901,0.153901
0.937008,0.511811,0.153806,0.153806
0.937008,0.519685,0.153617,0.153617
0.937008,0.527559,0.153334,0.153334
0.937008,0.535433,0.152957,0.152957
0.937008,0.543307,0.152486,0.152486
0.937008,0.551181,0.151922,0.151922
0.937008,0.559055,0.151265,0.151265
0.937008,0.566929,0.150516,0.150516
0.937008,0.574803,0.149674,0.149674
0.937008,0.582677,0.148741,0.148741
0.937008,0.590551,0.147716,0.147716
0.937008,0.598425,0.146601,0.146601
0.937008,0.606299,0.145397,0.145397
0.937008,0.614173,0.144104,0.144104
0.937008,0.622047,0.142724,0.142724
0.937008,0.629921,0.141256,0.141256
0.937008,0.637795,0.139702,0.139702
0.937008,0.645669,0.138063,0.138063
0.937008,0.653543,0.136339,0.136339
0.937008,0.661417,0.134532,0.134532
0.937008,0.669291,0.132643,0.132643
0.937008,0.677165,0.130673,0.130673
0.937008,0.685039,0.128623,0.128623
0.937008,0.692913,0.126494,0.126494
0.937008,0.700787,0.124288,0.124288
0.937008,0.708661,0.122005,0.122005
0.937008,0.716535,0.119648,0.119648
0.937008,0.724409,0.117217,0.117217
0.937008,0.732283,0.114715,0.114715
0.937008,0.740157,0.112142,0.112142
0.937008,0.748031,0.109501,0.109501
0.937008,0.755906,0.106793,0.106793
0.937008,0.76378,0.104019,0.104019
0.937008,0.771654,0.101182,0.101182
0.937008,0.779528,0.0982825,0.0982825
0.937008,0.787402,0.095323,0.095323
0.937008,0.795276,0.0923051,0.0923051
0.937008,0.80315,0.0892308,0.0892308
0.937008,0.811024,0.0861017,0.0861017
0.937008,0.818898,0.08292,0.08292
0.937008,0.826772,0.0796875,0.0796875
0.937008,0.834646,0.0764062,0.0764062
0.937008,0.84252,0.0730782,0.0730782
0.937008,0.850394,0.0697055,0.0697055
0.937008,0.858268,0.0662902,0.0662902
0.937008,0.866142,0.0628342,0.0628342
0.937008,0.874016,0.0593397,0.0593397
0.937008,0.88189,0.055809,0.055809
0.937008,0.889764,0.052244,0.052244
0.937008,0.897638,0.0486471,0.0486471
0.937008,0.905512,0.0450204,0.0450204
0.937008,0.913386,0.0413662,0.0413662
0.937008,0.92126,0.0376867,0.0376867
0.937008,0.929134,0.0339841,0.0339841
0.937008,0.937008,0.0302607,0.0302607
0.937008,0.944882,0.0265187,0.0265187
0.937008,0.952756,0.0227606,0.0227606
0.937008,0.96063,0.0189885,0.0189885
0.937008,0.968504,0.0152047,0.0152047
0.937008,0.976378,0.0114117,0.0114117
0.937008,0.984252,0.00761169,0.00761169
0.937008,0.992126,0.00380701,0.00380701
0.937008,1,0,0
0.944882,0,0,0
0.944882,0.00787402,0.0033363,0.0033363
0.944882,0.015748,0.00667056,0.00667056
0.944882,0.023622,0.0100008,0.0100008
0.944882,0.0314961,0.0133248,0.0133248
0.944882,0.0393701,0.0166408,0.0166408
0.944882,0.0472441,0.0199465,0.0199465
0.944882,0.0551181,0.0232401,0.0232401
0.944882,0.0629921,0.0265194,0.0265194
0.944882,0.0708661,0.0297825,0.0297825
0.944882,0.0787402,0.0330275,0.0330275
0.944882,0.0866142,0.0362521,0.0362521
0.944882,0.0944882,0.0394547,0.0394547
0.944882,0.102362,0.042633,0.042633
0.944882,0.110236,0.0457853,0.0457853
0.944882,0.11811,0.0489096,0.0489096
0.944882,0.125984,0.0520039,0.0520039
0.944882,0.133858,0.0550665,0.0550665
0.944882,0.141732,0.0580953,0.0580953
0.944882,0.149606,0.0610886,0.0610886
0.944882,0.15748,0.0640445,0.0640445
0.944882,0.165354,0.0669612,0.0669612
0.944882,0.173228,0.0698369,0.0698369
0.944882,0.181102,0.0726699,0.0726699
0.944882,0.188976,0.0754584,0.0754584
0.944882,0.19685,0.0782008,0.0782008
0.944882,0.204724,0.0808953,0.0808953
0.944882,0.212598,0.0835403,0.0835403
0.944882,0.220472,0.0861342,0.0861342
0.944882,0.228346,0.0886754,0.0886754
0.944882,0.23622,0.0911623,0.0911623
0.944882,0.244094,0.0935935,0.0935935
0.944882,0.251969,0.0959673,0.0959673
0.944882,0.259843,0.0982825,0.0982825
0.944882,0.267717,0.100537,0.100537
0.944882,0.275591,0.102731,0.102731
0.944882,0.283465,0.104862,0.104862
0.944882,0.291339,0.106928,0.106928
0.944882,0.299213,0.108929,0.108929
0.944882,0.307087,0.110863,0.110863
0.944882,0.314961,0.11273,0.11273
0.944882,0.322835,0.114527,0.114527
0.944882,0.330709,0.116255,0.116255
0.944882,0.338583,0.117911,0.117911
0.944882,0.346457,0.119495,0.119495
0.944882,0.354331,0.121006,0.121006
0.944882,0.362205,0.122443,0.122443
0.944882,0.370079,0.123805,0.123805
0.944882,0.377953,0.125091,0.125091
0.944882,0.385827,0.126301,0.126301
0.944882,0.393701,0.127433,0.127433
0.944882,0.401575,0.128488,0.128488
0.944882,0.409449,0.129464,0.129464
0.944882,0.417323,0.13036,0.13036
0.944882,0.425197,0.131177,0.131177
0.944882,0.433071,0.131913,0.131913
0.944882,0.440945,0.132569,0.132569
0.944882,0.448819,0.133143,0.133143
0.944882,0.456693,0.133636,0.133636
0.944882,0.464567,0.134048,0.134048
0.944882,0.472441,0.134377,0.134377
0.944882,0.480315,0.134624,0.134624
0.944882,0.488189,0.134788,0.134788
0.944882,0.496063,0.13487,0.13487
0.944882,0.503937,0.13487,0.13487
0.944882,0.511811,0.134787,0.134787
0.944882,0.519685,0.134621,0.134621
0.944882,0.527559,0.134373,0.134373
0.944882,0.535433,0.134043,0.134043
0.944882,0.543307,0.13363,0.13363
0.944882,0.551181,0.133136,0.133136
0.944882,0.559055,0.13256,0.13256
0.944882,0.566929,0.131903,0.131903
0.944882,0.574803,0.131166,0.131166
0.944882,0.582677,0.130348,0.130348
0.944882,0.590551,0.12945,0.12945
0.944882,0.598425,0.128473,0.128473
0.944882,0.606299,0.127418,0.127418
0.944882,0.614173,0.126285,0.126285
0.944882,0.622047,0.125075,0.125075
0.944882,0.629921,0.123789,0.123789
0.944882,0.637795,0.122427,0.122427
0.944882,0.645669,0.12099,0.12099
0.944882,0.653543,0.11948,0.11948
0.944882,0.661417,0.117897,0.117897
0.944882,0.669291,0.116241,0.116241
0.944882,0.677165,0.114515,0.114515
0.944882,0.685039,0.112718,0.112718
0.944882,0.692913,0.110852,0.110852
0.944882,0.700787,0.108918,0.108918
0.944882,0.708661,0.106918,0.106918
0.944882,0.716535,0.104852,0.104852
0.944882,0.724409,0.102722,0.102722
0.944882,0.732283,0.10053,0.10053
0.944882,0.740157,0.0982751,0.0982751
0.944882,0.748031,0.0959605,0.0959605
0.944882,0.755906,0.0935871,0.0935871
0.944882,0.76378,0.0911564,0.0911564
0.944882,0.771654,0.0886699,0.0886699
0.944882,0.779528,0.0861291,0.0861291
0.944882,0.787402,0.0835356,0.0835356
0.944882,0.795276,0.0808909,0.0808909
0.944882,0.80315,0.0781967,0.0781967
0.944882,0.811024,0.0754546,0.0754546
0.944882,0.818898,0.0726663,0.0726663
0.944882,0.826772,0.0698336,0.0698336
0.944882,0.834646,0.066958,0.066958
0.944882,0.84252,0.0640416,0.0640416
0.944882,0.850394,0.0610859,0.0610859
0.944882,0.858268,0.0580929,0.0580929
0.944882,0.866142,0.0550643,0.0550643
0.944882,0.874016,0.0520019,0.0520019
0.944882,0.88189,0.0489078,0.0489078
0.944882,0.889764,0.0457837,0.0457837
0.944882,0.897638,0.0426315,0.0426315
0.944882,0.905512,0.0394533,0.0394533
0.944882,0.913386,0.036251,0.036251
0.944882,0.92126,0.0330264,0.0330264
0.944882,0.929134,0.0297817,0.0297817
0.944882,0.937008,0.0265187,0.0265187
0.944882,0.944882,0.0232395,0.0232395
0.944882,0.952756,0.0199461,0.0199461
0.944882,0.96063,0.0166404,0.0166404
0.944882,0.968504,0.0133246,0.0133246
0.944882,0.976378,0.0100006,0.0100006
0.944882,0.984252,0.00667045,0.00667045
0.944882,0.992126,0.00333624,0.00333624
0.944882,1,0,0
0.952756,0,0,0
0.952756,0.00787402,0.00286349,0.00286349
0.952756,0.015748,0.00572523,0.00572523
0.952756,0.023622,0.00858347,0.00858347
0.952756,0.0314961,0.0114365,0.0114365
0.952756,0.0393701,0.0142825,0.0142825
0.952756,0.0472441,0.0171197,0.0171197
0.952756,0.0551181,0.0199465,0.0199465
0.952756,0.0629921,0.0227611,0.0227611
0.952756,0.0708661,0.0255618,0.0255618
0.952756,0.0787402,0.0283469,0.0283469
0.952756,0.0866142,0.0311146,0.0311146
0.952756,0.0944882,0.0338632,0.0338632
0.952756,0.102362,0.0365912,0.0365912
0.952756,0.110236,0.0392967,0.0392967
0.952756,0.11811,0.0419782,0.0419782
0.952756,0.125984,0.044634,0.044634
0.952756,0.133858,0.0472626,0.0472626
0.952756,0.141732,0.0498621,0.0498621
0.952756,0.149606,0.0524312,0.0524312
0.952756,0.15748,0.0549682,0.0549682
0.952756,0.165354,0.0574716,0.0574716
0.952756,0.173228,0.0599398,0.0599398
0.952756,0.181102,0.0623713,0.0623713
0.952756,0.188976,0.0647646,0.0647646
0.952756,0.19685,0.0671183,0.0671183
0.952756,0.204724,0.069431,0.069431
0.952756,0.212598,0.0717012,0.0717012
0.952756,0.220472,0.0739274,0.0739274
0.952756,0.228346,0.0761085,0.0761085
